longitude,latitude,total_rooms,house_value
-118.27,34.09,3646,225000
-118.26,34.08,984,166700
-118.26,34.08,1396,203300
-118.26,34.08,945,187500
-118.27,34.08,1147,198800
-118.26,34.07,2306,170500
-118.26,34.07,579,187500
-118.27,34.07,1190,160000
-118.27,34.08,2265,157500
-118.27,34.08,3007,184300
-118.28,34.08,997,200000
-118.28,34.08,2465,203100
-118.27,34.08,962,185000
-118.27,34.07,1270,170800
-118.28,34.08,1618,182000
-118.28,34.09,1739,228800
-118.28,34.08,3162,213500
-118.28,34.08,1630,169100
-118.28,34.09,3828,219200
-118.23,34.07,1335,156300
-118.23,34.07,506,143800
-118.24,34.08,109,187500
-118.24,34.08,137,137500
-118.23,34.09,859,136100
-118.23,34.09,1638,150000
-118.23,34.09,1747,155500
-118.25,34.09,2050,210000
-118.25,34.09,104,241700
-118.25,34.08,1425,200000
-118.25,34.08,2133,169200
-118.25,34.09,1903,174300
-118.25,34.09,1866,189400
-118.26,34.08,1791,166700
-118.26,34.08,2174,167800
-118.25,34.09,3142,189800
-118.26,34.08,2225,179200
-118.26,34.07,2341,181700
-118.26,34.07,830,232100
-118.25,34.07,2059,217900
-118.25,34.07,764,175000
-118.25,34.06,41,225000
-118.24,34.07,223,137500
-118.25,34.07,4297,192500
-118.25,34.07,719,133300
-118.22,34.09,1081,150000
-118.22,34.08,394,154200
-118.22,34.08,1709,152100
-118.19,34.08,1241,115500
-118.2,34.08,1320,114000
-118.2,34.07,1353,139600
-118.2,34.07,1765,159600
-118.21,34.08,986,133900
-118.21,34.08,2574,173200
-118.2,34.09,1594,138200
-118.2,34.08,1807,126000
-118.19,34.1,2054,213000
-118.21,34.08,3672,153000
-118.21,34.09,1287,138500
-118.21,34.09,1561,144200
-118.21,34.09,1822,159200
-118.22,34.07,1504,145800
-118.22,34.07,839,158300
-118.21,34.07,1077,160200
-118.21,34.07,1770,167200
-118.21,34.07,1346,191700
-118.21,34.07,1453,153100
-118.21,34.07,902,168800
-118.21,34.06,1478,147500
-118.16,34.09,3334,170800
-118.17,34.1,2514,142500
-118.17,34.1,299,145800
-118.17,34.09,1327,153800
-118.18,34.09,2744,148800
-118.18,34.09,1688,184900
-118.19,34.09,2090,144200
-118.18,34.1,1907,200400
-118.18,34.1,1940,166700
-118.18,34.1,2529,153100
-118.18,34.1,1116,230900
-118.18,34.08,2226,129300
-118.19,34.08,1554,139500
-118.19,34.07,2965,166300
-118.19,34.07,1555,169600
-118.19,34.06,1734,163100
-118.16,34.09,1515,175000
-118.16,34.09,1568,162100
-118.17,34.09,3066,156500
-118.17,34.09,2907,146600
-118.18,34.08,1318,135500
-118.18,34.08,1369,151900
-118.16,34.08,1523,144600
-118.17,34.08,787,158500
-118.17,34.08,851,147500
-118.18,34.07,2616,156000
-118.17,34.07,2150,150000
-118.16,34.07,247,135700
-118.17,34.07,1155,148500
-118.18,34.06,2025,148600
-118.19,34.06,555,137500
-118.19,34.06,2324,93800
-118.2,34.06,453,112500
-118.2,34.06,1181,111800
-118.2,34.05,762,137500
-118.19,34.05,1051,133600
-118.2,34.05,2672,142800
-118.19,34.05,349,125000
-118.2,34.06,321,109400
-118.21,34.06,511,156800
-118.22,34.06,48,112500
-118.22,34.05,1243,137500
-118.21,34.06,470,109100
-118.22,34.06,1083,153100
-118.22,34.05,1113,155000
-118.22,34.05,1422,157100
-118.21,34.05,745,129200
-118.21,34.05,1079,131900
-118.21,34.05,950,136400
-118.21,34.05,2146,144000
-118.2,34.05,1165,141700
-118.2,34.05,1146,121900
-118.2,34.05,1082,117200
-118.2,34.05,1703,147200
-118.2,34.05,1268,150000
-118.19,34.05,977,127900
-118.19,34.05,1098,124300
-118.2,34.05,1407,121800
-118.19,34.04,963,134900
-118.19,34.04,1095,150000
-118.19,34.03,1053,136700
-118.19,34.03,1183,142600
-118.2,34.04,1249,136300
-118.2,34.04,1894,127600
-118.2,34.03,1754,122800
-118.2,34.04,1399,143800
-118.2,34.04,1625,147200
-118.2,34.04,1582,125000
-118.2,34.04,796,135400
-118.21,34.04,1825,135300
-118.21,34.04,845,165000
-118.21,34.04,1325,148400
-118.21,34.05,1841,151600
-118.21,34.04,846,155000
-118.22,34.05,1153,139300
-118.21,34.05,722,114300
-118.22,34.04,798,141700
-118.22,34.05,1105,115600
-118.22,34.04,2343,115000
-118.21,34.04,1502,152500
-118.21,34.04,1306,139600
-118.22,34.03,554,139600
-118.21,34.03,1860,141800
-118.21,34.03,1550,141100
-118.21,34.03,497,146300
-118.21,34.03,876,145000
-118.2,34.03,1292,135200
-118.2,34.02,1098,146000
-118.2,34.03,774,135200
-118.2,34.03,1583,140800
-118.2,34.03,583,140600
-118.21,34.02,792,129700
-118.19,34.02,2702,144800
-118.2,34.02,2230,130700
-118.2,34.02,36,175000
-118.2,34.02,498,126600
-118.21,34.02,22,67500
-118.21,34.02,1811,133300
-118.23,34.05,346,225000
-118.24,34.05,1703,181300
-118.24,34.04,116,112500
-118.24,34.06,390,350000
-118.24,34.06,1204,87500
-118.24,34.06,2870,162500
-118.25,34.05,2806,350000
-118.25,34.05,3105,275000
-118.25,34.06,4011,287500
-118.26,34.05,58,500001
-118.26,34.04,1529,162500
-118.25,34.06,174,312500
-118.26,34.06,326,175000
-118.26,34.06,637,131300
-118.26,34.07,1802,185900
-118.26,34.07,680,165600
-118.26,34.07,929,187500
-118.26,34.06,715,225000
-118.26,34.06,2541,87500
-118.27,34.07,1175,213300
-118.27,34.06,1771,154200
-118.27,34.07,786,152100
-118.27,34.07,1657,152500
-118.27,34.06,1416,208300
-118.27,34.07,1177,183300
-118.28,34.07,1072,207100
-118.28,34.07,3247,216700
-118.28,34.07,1924,265900
-118.28,34.07,1777,190000
-118.28,34.07,7522,177500
-118.28,34.06,1787,400000
-118.28,34.06,2518,175000
-118.27,34.06,2124,137500
-118.27,34.06,1714,112500
-118.27,34.06,564,187500
-118.27,34.06,513,275000
-118.26,34.06,1950,110000
-118.27,34.05,350,137500
-118.27,34.05,1292,275000
-118.28,34.06,1261,225000
-118.28,34.06,936,187500
-118.28,34.06,2472,162500
-118.27,34.05,1316,325000
-118.27,34.05,1164,225000
-118.28,34.05,1306,275000
-118.28,34.05,1525,162500
-118.28,34.05,1788,158900
-118.28,34.05,1075,162500
-118.28,34.05,968,212500
-118.27,34.05,661,112500
-118.27,34.04,1784,118100
-118.27,34.05,323,225000
-118.27,34.05,535,275000
-118.32,34.07,2156,500001
-118.33,34.06,1841,500001
-118.33,34.07,2248,500001
-118.33,34.07,1482,500001
-118.34,34.06,2089,500001
-118.34,34.06,1311,432800
-118.29,34.08,649,316700
-118.29,34.07,3013,290600
-118.29,34.06,1554,141700
-118.29,34.07,492,300000
-118.29,34.07,2302,253100
-118.29,34.08,3056,300000
-118.3,34.07,1489,230600
-118.3,34.07,5677,237500
-118.3,34.07,2107,282300
-118.3,34.07,2657,281700
-118.31,34.07,2362,305600
-118.31,34.08,2549,350900
-118.31,34.07,2657,445000
-118.32,34.07,2980,500001
-118.31,34.06,369,450000
-118.32,34.06,983,500001
-118.32,34.07,2740,404500
-118.32,34.06,955,500001
-118.31,34.07,5062,166700
-118.31,34.06,3110,412500
-118.3,34.07,3759,175000
-118.31,34.07,3264,500001
-118.3,34.06,1782,75000
-118.31,34.06,2470,325000
-118.29,34.07,4021,112500
-118.3,34.07,5221,300000
-118.3,34.06,1366,150000
-118.29,34.06,3894,70000
-118.29,34.06,2456,187500
-118.29,34.06,1759,350000
-118.3,34.06,1390,137500
-118.29,34.06,2040,233300
-118.3,34.06,2437,270000
-118.3,34.06,3960,475000
-118.3,34.06,2512,322200
-118.31,34.06,1336,500001
-118.31,34.06,3038,187500
-118.31,34.06,1848,410000
-118.31,34.06,2124,328900
-118.31,34.06,2827,360000
-118.31,34.06,1559,380000
-118.32,34.05,3292,291500
-118.32,34.06,2808,436800
-118.32,34.06,3239,337000
-118.33,34.06,1368,433800
-118.33,34.05,2405,257800
-118.33,34.05,1574,226300
-118.33,34.05,1707,171300
-118.32,34.05,1389,327300
-118.32,34.05,3343,250000
-118.31,34.05,1692,305800
-118.31,34.05,1667,417600
-118.3,34.05,1612,115600
-118.3,34.05,1476,214300
-118.31,34.05,443,350000
-118.3,34.05,1386,157700
-118.3,34.05,1744,193800
-118.29,34.05,1417,193800
-118.29,34.05,1102,168800
-118.3,34.05,1723,161100
-118.3,34.05,1453,187500
-118.29,34.05,3585,250000
-118.29,34.05,677,350000
-118.29,34.05,2818,229200
-118.35,34.08,1801,479000
-118.35,34.07,2497,500001
-118.35,34.07,2315,500001
-118.34,34.07,2066,450000
-118.34,34.08,1421,500001
-118.34,34.08,1721,500001
-118.34,34.07,1621,500001
-118.34,34.07,3421,500001
-118.34,34.08,2756,500001
-118.35,34.08,2877,175000
-118.36,34.08,2373,225000
-118.36,34.08,1902,175000
-118.35,34.07,890,450000
-118.35,34.07,7803,287500
-118.35,34.07,1651,350000
-118.35,34.07,3312,500001
-118.36,34.07,1821,355200
-118.36,34.07,1740,411100
-118.37,34.07,2519,405600
-118.36,34.07,2046,456900
-118.37,34.07,2203,486900
-118.37,34.07,2195,486400
-118.37,34.07,2703,287500
-118.37,34.07,2309,453400
-118.37,34.07,1084,474300
-118.38,34.08,4625,485000
-118.38,34.07,4814,375000
-118.38,34.07,3653,500001
-118.34,34.07,3175,225000
-118.35,34.06,3446,500001
-118.34,34.06,1314,500001
-118.34,34.05,2530,321600
-118.34,34.06,2069,396000
-118.34,34.06,1482,327300
-118.35,34.06,2837,250000
-118.35,34.06,1354,385000
-118.35,34.06,1368,440900
-118.35,34.05,2880,328800
-118.35,34.06,3551,400000
-118.36,34.06,2810,355000
-118.36,34.06,2130,500001
-118.37,34.06,843,446000
-118.37,34.06,1608,500001
-118.38,34.06,2522,362500
-118.38,34.06,3946,450000
-118.38,34.06,4345,310000
-118.38,34.06,2558,500000
-118.37,34.05,2457,345300
-118.37,34.04,1197,278500
-118.37,34.05,1266,275000
-118.37,34.05,2369,296100
-118.37,34.06,2239,470000
-118.37,34.05,2346,444300
-118.37,34.05,1563,440900
-118.37,34.06,2402,500001
-118.36,34.05,1825,322600
-118.36,34.05,1424,295200
-118.36,34.05,1835,243600
-118.36,34.04,995,242000
-118.36,34.05,1879,254700
-118.36,34.05,3518,338100
-118.38,34.05,2053,417900
-118.39,34.05,1621,474100
-118.38,34.05,1004,351000
-118.38,34.05,1241,334100
-118.38,34.05,702,333600
-118.38,34.05,2352,287500
-118.38,34.05,3517,500001
-118.35,34.05,2815,234100
-118.35,34.05,1856,158000
-118.36,34.05,1372,202100
-118.36,34.05,2283,252000
-118.35,34.05,2149,290800
-118.34,34.05,2009,213500
-118.34,34.05,975,140600
-118.35,34.05,1971,195800
-118.34,34.05,2194,259400
-118.32,34.04,2965,172700
-118.32,34.04,1294,165000
-118.32,34.04,1184,156300
-118.33,34.04,1090,192500
-118.33,34.05,3015,268500
-118.33,34.04,2545,420000
-118.34,34.05,2099,167100
-118.34,34.04,2345,139700
-118.34,34.04,2064,127100
-118.34,34.04,1466,123200
-118.35,34.04,1956,150700
-118.35,34.04,1104,151600
-118.35,34.04,1579,179200
-118.36,34.04,1769,139400
-118.36,34.04,1767,157000
-118.35,34.04,1626,146800
-118.36,34.03,1690,133500
-118.37,34.03,1236,122200
-118.36,34.04,3239,125800
-118.35,34.04,1617,169400
-118.35,34.03,865,110900
-118.35,34.04,1839,138000
-118.34,34.04,1681,171400
-118.34,34.03,1426,118800
-118.34,34.04,2010,134600
-118.35,34.03,1438,138100
-118.33,34.04,1806,161500
-118.33,34.03,2314,183900
-118.33,34.04,2437,251100
-118.32,34.04,1989,151100
-118.32,34.04,1766,168800
-118.32,34.04,1008,176800
-118.32,34.03,3189,114000
-118.33,34.03,2840,137500
-118.32,34.03,1082,223200
-118.32,34.03,1845,127800
-118.32,34.03,1734,121500
-118.32,34.02,2511,127100
-118.32,34.02,2010,133400
-118.32,34.02,1648,114200
-118.33,34.02,1667,118200
-118.33,34.02,1528,125700
-118.33,34.03,2312,125000
-118.34,34.02,1614,181000
-118.34,34.02,2067,156900
-118.35,34.03,2334,124000
-118.35,34.03,2122,123300
-118.35,34.02,427,134700
-118.35,34.03,2043,125400
-118.36,34.03,1083,143800
-118.36,34.03,2323,113500
-118.36,34.03,1400,120000
-118.36,34.03,1819,125900
-118.36,34.03,2365,120700
-118.37,34.03,1350,140900
-118.34,34.03,2437,134100
-118.34,34.02,1609,136600
-118.34,34.02,1172,130300
-118.34,34.03,1295,130200
-118.34,34.03,1927,125000
-118.36,34.02,1356,189700
-118.37,34.03,1425,188400
-118.37,34.02,1944,193200
-118.28,34.05,1627,152500
-118.28,34.04,1155,153400
-118.29,34.04,659,132500
-118.29,34.05,907,143800
-118.29,34.04,1353,123700
-118.3,34.04,1757,180000
-118.3,34.05,1005,162500
-118.3,34.05,993,121900
-118.31,34.05,1864,190600
-118.31,34.05,2007,229200
-118.31,34.05,1809,500000
-118.31,34.04,2691,208300
-118.31,34.04,2038,214600
-118.31,34.03,2438,150000
-118.32,34.03,2206,227800
-118.31,34.04,1277,234600
-118.3,34.04,2092,175000
-118.3,34.04,1470,150000
-118.31,34.04,2338,170300
-118.29,34.04,1941,143000
-118.3,34.03,1653,162500
-118.3,34.04,1090,152800
-118.29,34.04,700,128100
-118.29,34.04,432,125000
-118.29,34.03,1680,136400
-118.28,34.03,943,151600
-118.29,34.03,907,179200
-118.29,34.03,3544,258300
-118.29,34.03,1501,135200
-118.29,34.03,3313,168800
-118.29,34.03,1084,119600
-118.31,34.03,2173,135500
-118.31,34.03,1902,132200
-118.31,34.02,1173,111400
-118.31,34.02,1555,105800
-118.31,34.02,1423,98100
-118.31,34.02,1832,98400
-118.3,34.03,2241,147900
-118.3,34.03,1695,150000
-118.31,34.03,1315,138400
-118.3,34.03,2781,187500
-118.31,34.03,2041,156600
-118.31,34.02,1703,127100
-118.31,34.02,1976,112100
-118.3,34.02,2120,116800
-118.29,34.02,1641,141300
-118.3,34.02,3184,137500
-118.3,34.02,1933,119300
-118.28,34.02,515,500001
-118.27,34.03,395,175000
-118.27,34.03,1280,125000
-118.28,34.04,460,162500
-118.28,34.04,1283,160200
-118.28,34.04,1582,200000
-118.28,34.04,1193,180000
-118.28,34.05,1273,275000
-118.28,34.03,1933,147500
-118.28,34.03,2118,164600
-118.28,34.04,1521,162500
-118.27,34.02,2004,127300
-118.28,34.02,281,38800
-118.27,34.02,561,187500
-118.28,34.03,2107,350000
-118.28,34.03,1407,225000
-118.25,34.02,180,158300
-118.24,34.03,142,312500
-118.26,34.03,299,100000
-118.25,34.03,1274,124000
-118.25,34.02,1375,130700
-118.26,34.02,980,123100
-118.26,34.02,1091,136500
-118.26,34.02,1259,126400
-118.26,34.02,1551,117700
-118.26,34.02,1465,96200
-118.26,34.02,1249,114800
-118.26,34.02,848,109600
-118.26,34.02,698,119500
-118.25,34.02,1368,114300
-118.25,34.02,1676,100800
-118.25,34.01,481,90300
-118.25,34.02,1311,119900
-118.24,34.02,542,90600
-118.24,34.01,396,107500
-118.24,34.01,1456,99200
-118.25,34.01,1301,100800
-118.24,34.01,405,127500
-118.25,34.01,782,93400
-118.25,34.01,879,99300
-118.25,34.01,1429,107200
-118.25,34.01,1575,100500
-118.25,34.01,962,110200
-118.26,34.01,697,118800
-118.26,34.01,1269,115800
-118.26,34.01,2451,99600
-118.27,34.01,990,126800
-118.26,34.01,879,118300
-118.27,34.02,1314,97200
-118.27,34.01,1193,116100
-118.27,34.01,1672,129200
-118.27,34.01,921,114100
-118.27,34.01,1235,113300
-118.27,34.0,1748,103800
-118.27,34.0,1869,107400
-118.27,34.0,780,95800
-118.26,34.01,2179,108200
-118.26,34.0,1733,104200
-118.25,34.0,1033,105800
-118.25,34.0,1176,105000
-118.25,34.0,1218,102900
-118.25,34.0,1768,90400
-118.25,34.0,1905,95800
-118.24,34.0,588,87500
-118.24,34.0,863,95000
-118.25,34.0,1419,101300
-118.24,34.0,1715,108200
-118.24,33.99,448,98600
-118.24,33.99,1425,88200
-118.25,33.99,2261,98500
-118.25,33.99,1274,107900
-118.26,34.0,1611,91900
-118.26,34.0,2615,103400
-118.27,34.0,2099,101500
-118.27,34.0,1638,110800
-118.27,34.0,1258,106900
-118.26,33.99,1865,95000
-118.26,33.99,2016,103500
-118.27,33.99,504,100000
-118.27,33.99,932,100000
-118.27,33.99,1407,97100
-118.28,34.01,441,162500
-118.28,34.02,1098,156300
-118.29,34.01,885,143800
-118.3,34.01,4217,122300
-118.3,34.02,2190,103800
-118.29,34.02,2001,118800
-118.3,34.02,2386,108000
-118.3,34.01,1147,111700
-118.31,34.01,1463,109400
-118.31,34.02,1046,116900
-118.31,34.02,2255,115200
-118.31,34.01,2073,117100
-118.31,34.02,2217,108800
-118.31,34.01,2544,121000
-118.31,34.01,2547,123200
-118.31,34.01,1793,123700
-118.29,34.01,814,123200
-118.29,34.01,2238,125000
-118.3,34.0,1743,116000
-118.3,34.01,1908,136200
-118.3,34.01,1444,134400
-118.28,34.01,2305,132000
-118.28,34.0,1650,114100
-118.29,34.0,1487,112500
-118.29,34.01,751,137500
-118.29,34.01,1385,142500
-118.28,34.01,2601,122900
-118.28,34.0,713,103600
-118.28,34.01,795,131300
-118.28,34.01,483,126600
-118.28,34.0,3335,118800
-118.28,34.0,1534,119200
-118.28,34.0,855,112500
-118.28,34.0,2636,124000
-118.28,34.0,1514,96100
-118.29,34.0,1753,105800
-118.29,34.0,1807,111700
-118.29,34.0,1319,128600
-118.3,34.0,1131,134600
-118.3,34.0,1420,116100
-118.29,34.0,2579,109600
-118.3,34.0,1686,116400
-118.3,34.0,1296,111600
-118.31,34.0,1542,129100
-118.3,34.0,1718,128000
-118.31,34.0,1630,120000
-118.31,34.0,2709,122500
-118.31,34.0,1551,116400
-118.31,33.99,2235,101400
-118.31,33.99,1525,126600
-118.31,33.99,1489,104800
-118.31,33.99,1703,100000
-118.29,33.99,2608,114800
-118.3,33.99,2637,96500
-118.3,33.99,2212,101100
-118.28,33.99,2577,98300
-118.29,33.99,2198,103400
-118.28,33.99,1283,101900
-118.28,33.99,2174,95000
-118.28,33.99,1211,99300
-118.32,34.01,3104,128000
-118.32,34.02,1655,194300
-118.32,34.02,1949,189700
-118.32,34.01,1842,157700
-118.32,34.01,1745,123400
-118.33,34.02,2223,182600
-118.33,34.01,1320,193000
-118.33,34.02,2043,181100
-118.32,34.01,4032,165800
-118.33,34.01,2227,187500
-118.33,34.01,1762,188500
-118.33,34.01,2182,181300
-118.32,34.0,3250,112600
-118.32,34.0,2189,120900
-118.33,34.0,1671,121500
-118.33,34.0,825,133300
-118.33,34.0,873,151600
-118.32,33.99,2028,98700
-118.32,33.99,1407,114200
-118.33,33.99,1918,126500
-118.33,33.99,1582,149600
-118.34,33.99,2009,170500
-118.32,33.99,1260,115200
-118.32,33.99,1257,108900
-118.33,33.99,2224,122500
-118.34,33.99,1217,140300
-118.32,33.98,949,114700
-118.32,33.98,1298,104300
-118.32,33.98,1528,101000
-118.32,33.98,1611,103300
-118.33,33.98,3889,113900
-118.33,33.98,1784,108900
-118.33,33.98,3063,149100
-118.34,33.99,2225,140400
-118.34,33.98,2126,149000
-118.35,33.99,2183,180100
-118.35,33.98,2512,207600
-118.34,33.99,397,166700
-118.32,33.98,1448,108600
-118.32,33.97,1778,138800
-118.32,33.98,1412,118600
-118.33,33.98,3112,118500
-118.33,33.97,2526,158800
-118.33,33.97,1830,156400
-118.36,34.02,3745,195800
-118.36,34.01,3140,350400
-118.37,34.02,2263,246800
-118.38,34.02,1893,140600
-118.33,34.02,1249,170500
-118.34,34.01,1359,312500
-118.34,34.01,4291,106300
-118.34,34.01,2318,266700
-118.34,34.02,1527,187800
-118.35,34.02,3978,167900
-118.35,34.02,5218,118800
-118.35,34.02,3358,87500
-118.35,34.01,3246,353200
-118.35,34.01,3776,332100
-118.35,34.0,3085,301000
-118.28,33.99,1138,100000
-118.28,33.99,1971,103000
-118.29,33.99,979,108900
-118.29,33.98,1582,108300
-118.29,33.99,1902,112900
-118.3,33.99,1458,98200
-118.3,33.99,1534,94500
-118.3,33.98,1597,93300
-118.3,33.99,1701,91400
-118.31,33.98,222,111700
-118.31,33.99,857,108000
-118.31,33.98,1837,96500
-118.31,33.98,1607,96600
-118.31,33.98,1985,106600
-118.31,33.98,1975,112200
-118.32,33.98,1993,119800
-118.29,33.98,2261,97200
-118.29,33.98,1124,93100
-118.3,33.98,1371,94000
-118.3,33.98,2010,95800
-118.3,33.98,1998,102400
-118.3,33.98,1242,95200
-118.29,33.98,2833,100000
-118.29,33.98,1118,110000
-118.28,33.98,1306,92200
-118.28,33.98,865,93000
-118.28,33.98,1720,92300
-118.28,33.98,883,121400
-118.29,33.98,1162,100000
-118.28,33.97,1068,102600
-118.28,33.97,2017,107000
-118.28,33.97,2305,100000
-118.29,33.97,2660,107300
-118.3,33.97,1425,98500
-118.3,33.97,1521,99800
-118.3,33.97,944,124100
-118.3,33.97,2270,119400
-118.31,33.97,1595,124200
-118.31,33.97,2066,125800
-118.31,33.97,1629,142600
-118.31,33.97,1541,136100
-118.31,33.94,1353,131700
-118.3,33.95,1843,120000
-118.31,33.95,1823,131000
-118.31,33.95,1558,133500
-118.31,33.95,2490,149600
-118.31,33.94,2104,142000
-118.31,33.96,2118,121000
-118.31,33.96,2149,131800
-118.31,33.96,1686,136300
-118.31,33.96,2015,138700
-118.29,33.97,3139,134200
-118.29,33.96,1717,113200
-118.3,33.96,2009,109500
-118.3,33.96,2802,136300
-118.28,33.96,1175,98400
-118.28,33.96,2074,102100
-118.28,33.97,2771,99000
-118.29,33.96,4022,116300
-118.3,33.96,2112,117400
-118.31,33.96,2523,127400
-118.31,33.96,1586,140400
-118.31,33.96,2005,140300
-118.26,33.99,1702,97500
-118.27,33.98,1966,101500
-118.28,33.99,1454,104000
-118.27,33.99,656,101800
-118.28,33.98,1240,97500
-118.27,33.98,1696,99200
-118.27,33.98,2062,97000
-118.27,33.98,1722,92500
-118.26,33.98,762,98200
-118.26,33.97,1295,98200
-118.26,33.97,1246,96300
-118.26,33.97,1521,100600
-118.26,33.97,1086,95700
-118.27,33.97,1546,96800
-118.28,33.97,2180,90100
-118.27,33.97,2569,101400
-118.28,33.97,1819,97300
-118.27,33.96,977,86400
-118.27,33.96,796,92600
-118.28,33.96,1812,99100
-118.26,33.97,1504,94200
-118.26,33.96,1475,95300
-118.26,33.96,1255,94000
-118.26,33.97,1331,90600
-118.27,33.97,1462,90100
-118.27,33.96,1126,91700
-118.27,33.96,1040,90900
-118.27,33.95,1529,97900
-118.26,33.95,1387,95100
-118.26,33.95,1513,94400
-118.26,33.96,1542,100000
-118.26,33.96,1625,89800
-118.28,33.96,1604,96700
-118.28,33.95,2044,94800
-118.28,33.96,1206,101300
-118.28,33.96,882,99100
-118.28,33.96,1983,91400
-118.29,33.95,1401,99300
-118.29,33.95,721,89700
-118.29,33.96,1340,111400
-118.29,33.95,2808,102300
-118.29,33.95,1701,93200
-118.28,33.94,1201,105600
-118.29,33.94,1089,107700
-118.27,33.95,2073,93600
-118.27,33.95,1156,94900
-118.27,33.94,1041,91600
-118.28,33.94,637,89700
-118.28,33.95,835,86200
-118.27,33.95,935,101300
-118.27,33.95,987,98000
-118.27,33.95,1261,88800
-118.27,33.95,1579,98500
-118.25,33.95,1405,89800
-118.26,33.94,1080,93400
-118.26,33.95,1771,96700
-118.26,33.95,1481,94600
-118.26,33.94,1103,99600
-118.25,33.94,1002,94500
-118.26,33.94,1510,94200
-118.27,33.94,1314,89800
-118.26,33.94,795,90300
-118.26,33.93,1562,93200
-118.27,33.93,570,91300
-118.27,33.94,721,92400
-118.27,33.94,973,94900
-118.27,33.93,1467,92700
-118.26,33.93,1102,95400
-118.26,33.93,1433,104800
-118.25,33.93,657,110200
-118.26,33.92,1076,98900
-118.27,33.92,1465,88800
-118.27,33.94,1309,88700
-118.27,33.94,1764,93100
-118.27,33.94,2078,96900
-118.28,33.93,847,94100
-118.28,33.94,1381,94200
-118.28,33.94,456,81300
-118.28,33.94,1631,100000
-118.28,33.93,1898,97400
-118.29,33.93,2021,129900
-118.29,33.94,1782,105700
-118.28,33.93,936,122600
